| Index | Instruction       | Sig                                           | Arch | OpCode                        | Encoding | Prefix | OpCodeByte | L   | W   | PP   | MM   | x67   | ModR | ModRM | VsibReg | VsibSize | KMask | ZMask |
| 2049  | vfmaddsub213pd    | vfmaddsub213pd ymm,ymm,ymm/m                  | ANY  | VEX.256.66.0F38.W1 A6 /r      | RVM      | VEX    | A6         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2050  | vfmaddsub213pd    | vfmaddsub213pd xmm,xmm,xmm/m                  | ANY  | EVEX.128.66.0F38.W1 A6 /r     | RVM      | EVEX   | A6         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2051  | vfmaddsub213pd    | vfmaddsub213pd ymm,ymm,ymm/m                  | ANY  | EVEX.256.66.0F38.W1 A6 /r     | RVM      | EVEX   | A6         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2052  | vfmaddsub213pd    | vfmaddsub213pd zmm,zmm,zmm/m                  | ANY  | EVEX.512.66.0F38.W1 A6 /r     | RVM      | EVEX   | A6         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2053  | vfmaddsub213ps    | vfmaddsub213ps xmm,xmm,xmm/m                  | ANY  | VEX.128.66.0F38.W0 A6 /r      | RVM      | VEX    | A6         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2054  | vfmaddsub213ps    | vfmaddsub213ps ymm,ymm,ymm/m                  | ANY  | VEX.256.66.0F38.W0 A6 /r      | RVM      | VEX    | A6         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2055  | vfmaddsub213ps    | vfmaddsub213ps xmm,xmm,xmm/m                  | ANY  | EVEX.128.66.0F38.W0 A6 /r     | RVM      | EVEX   | A6         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2056  | vfmaddsub213ps    | vfmaddsub213ps ymm,ymm,ymm/m                  | ANY  | EVEX.256.66.0F38.W0 A6 /r     | RVM      | EVEX   | A6         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2057  | vfmaddsub213ps    | vfmaddsub213ps zmm,zmm,zmm/m                  | ANY  | EVEX.512.66.0F38.W0 A6 /r     | RVM      | EVEX   | A6         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2058  | vfmaddsub231pd    | vfmaddsub231pd xmm,xmm,xmm/m                  | ANY  | VEX.128.66.0F38.W1 B6 /r      | RVM      | VEX    | B6         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2059  | vfmaddsub231pd    | vfmaddsub231pd ymm,ymm,ymm/m                  | ANY  | VEX.256.66.0F38.W1 B6 /r      | RVM      | VEX    | B6         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2060  | vfmaddsub231pd    | vfmaddsub231pd xmm,xmm,xmm/m                  | ANY  | EVEX.128.66.0F38.W1 B6 /r     | RVM      | EVEX   | B6         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2061  | vfmaddsub231pd    | vfmaddsub231pd ymm,ymm,ymm/m                  | ANY  | EVEX.256.66.0F38.W1 B6 /r     | RVM      | EVEX   | B6         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2062  | vfmaddsub231pd    | vfmaddsub231pd zmm,zmm,zmm/m                  | ANY  | EVEX.512.66.0F38.W1 B6 /r     | RVM      | EVEX   | B6         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2063  | vfmaddsub231ps    | vfmaddsub231ps xmm,xmm,xmm/m                  | ANY  | VEX.128.66.0F38.W0 B6 /r      | RVM      | VEX    | B6         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2064  | vfmaddsub231ps    | vfmaddsub231ps ymm,ymm,ymm/m                  | ANY  | VEX.256.66.0F38.W0 B6 /r      | RVM      | VEX    | B6         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2065  | vfmaddsub231ps    | vfmaddsub231ps xmm,xmm,xmm/m                  | ANY  | EVEX.128.66.0F38.W0 B6 /r     | RVM      | EVEX   | B6         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2066  | vfmaddsub231ps    | vfmaddsub231ps ymm,ymm,ymm/m                  | ANY  | EVEX.256.66.0F38.W0 B6 /r     | RVM      | EVEX   | B6         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2067  | vfmaddsub231ps    | vfmaddsub231ps zmm,zmm,zmm/m                  | ANY  | EVEX.512.66.0F38.W0 B6 /r     | RVM      | EVEX   | B6         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2068  | vfmaddsubpd       | vfmaddsubpd xmm,xmm,xmm,xmm/m                 | ANY  | VEX.128.66.0F3A.W1 5D /r /is4 | RVSM     | VEX    | 5D         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2069  | vfmaddsubpd       | vfmaddsubpd xmm,xmm,xmm/m,xmm                 | ANY  | VEX.128.66.0F3A.W0 5D /r /is4 | RVMS     | VEX    | 5D         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2070  | vfmaddsubpd       | vfmaddsubpd ymm,ymm,ymm,ymm/m                 | ANY  | VEX.256.66.0F3A.W1 5D /r /is4 | RVSM     | VEX    | 5D         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2071  | vfmaddsubpd       | vfmaddsubpd ymm,ymm,ymm/m,ymm                 | ANY  | VEX.256.66.0F3A.W0 5D /r /is4 | RVMS     | VEX    | 5D         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2072  | vfmaddsubps       | vfmaddsubps xmm,xmm,xmm,xmm/m                 | ANY  | VEX.128.66.0F3A.W1 5C /r /is4 | RVSM     | VEX    | 5C         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2073  | vfmaddsubps       | vfmaddsubps xmm,xmm,xmm/m,xmm                 | ANY  | VEX.128.66.0F3A.W0 5C /r /is4 | RVMS     | VEX    | 5C         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2074  | vfmaddsubps       | vfmaddsubps ymm,ymm,ymm,ymm/m                 | ANY  | VEX.256.66.0F3A.W1 5C /r /is4 | RVSM     | VEX    | 5C         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2075  | vfmaddsubps       | vfmaddsubps ymm,ymm,ymm/m,ymm                 | ANY  | VEX.256.66.0F3A.W0 5C /r /is4 | RVMS     | VEX    | 5C         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | false | false |
| 2076  | vfmsub132pd       | vfmsub132pd xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W1 9A /r      | RVM      | VEX    | 9A         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2077  | vfmsub132pd       | vfmsub132pd ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W1 9A /r      | RVM      | VEX    | 9A         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2078  | vfmsub132pd       | vfmsub132pd xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W1 9A /r     | RVM      | EVEX   | 9A         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2079  | vfmsub132pd       | vfmsub132pd ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W1 9A /r     | RVM      | EVEX   | 9A         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2080  | vfmsub132pd       | vfmsub132pd zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W1 9A /r     | RVM      | EVEX   | 9A         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2081  | vfmsub132ps       | vfmsub132ps xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W0 9A /r      | RVM      | VEX    | 9A         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2082  | vfmsub132ps       | vfmsub132ps ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W0 9A /r      | RVM      | VEX    | 9A         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2083  | vfmsub132ps       | vfmsub132ps xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W0 9A /r     | RVM      | EVEX   | 9A         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2084  | vfmsub132ps       | vfmsub132ps ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W0 9A /r     | RVM      | EVEX   | 9A         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2085  | vfmsub132ps       | vfmsub132ps zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W0 9A /r     | RVM      | EVEX   | 9A         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2086  | vfmsub132sd       | vfmsub132sd xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W1 9B /r      | RVM      | VEX    | 9B         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2087  | vfmsub132sd       | vfmsub132sd xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W1 9B /r     | RVM      | EVEX   | 9B         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2088  | vfmsub132ss       | vfmsub132ss xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W0 9B /r      | RVM      | VEX    | 9B         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2089  | vfmsub132ss       | vfmsub132ss xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W0 9B /r     | RVM      | EVEX   | 9B         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2090  | vfmsub213pd       | vfmsub213pd xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W1 AA /r      | RVM      | VEX    | AA         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2091  | vfmsub213pd       | vfmsub213pd ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W1 AA /r      | RVM      | VEX    | AA         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2092  | vfmsub213pd       | vfmsub213pd xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W1 AA /r     | RVM      | EVEX   | AA         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2093  | vfmsub213pd       | vfmsub213pd ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W1 AA /r     | RVM      | EVEX   | AA         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2094  | vfmsub213pd       | vfmsub213pd zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W1 AA /r     | RVM      | EVEX   | AA         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2095  | vfmsub213ps       | vfmsub213ps xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W0 AA /r      | RVM      | VEX    | AA         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2096  | vfmsub213ps       | vfmsub213ps ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W0 AA /r      | RVM      | VEX    | AA         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2097  | vfmsub213ps       | vfmsub213ps xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W0 AA /r     | RVM      | EVEX   | AA         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2098  | vfmsub213ps       | vfmsub213ps ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W0 AA /r     | RVM      | EVEX   | AA         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2099  | vfmsub213ps       | vfmsub213ps zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W0 AA /r     | RVM      | EVEX   | AA         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2100  | vfmsub213sd       | vfmsub213sd xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W1 AB /r      | RVM      | VEX    | AB         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2101  | vfmsub213sd       | vfmsub213sd xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W1 AB /r     | RVM      | EVEX   | AB         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2102  | vfmsub213ss       | vfmsub213ss xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W0 AB /r      | RVM      | VEX    | AB         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2103  | vfmsub213ss       | vfmsub213ss xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W0 AB /r     | RVM      | EVEX   | AB         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2104  | vfmsub231pd       | vfmsub231pd xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W1 BA /r      | RVM      | VEX    | BA         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2105  | vfmsub231pd       | vfmsub231pd ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W1 BA /r      | RVM      | VEX    | BA         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2106  | vfmsub231pd       | vfmsub231pd xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W1 BA /r     | RVM      | EVEX   | BA         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2107  | vfmsub231pd       | vfmsub231pd ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W1 BA /r     | RVM      | EVEX   | BA         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2108  | vfmsub231pd       | vfmsub231pd zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W1 BA /r     | RVM      | EVEX   | BA         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2109  | vfmsub231ps       | vfmsub231ps xmm,xmm,xmm/m                     | ANY  | VEX.128.66.0F38.W0 BA /r      | RVM      | VEX    | BA         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2110  | vfmsub231ps       | vfmsub231ps ymm,ymm,ymm/m                     | ANY  | VEX.256.66.0F38.W0 BA /r      | RVM      | VEX    | BA         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2111  | vfmsub231ps       | vfmsub231ps xmm,xmm,xmm/m                     | ANY  | EVEX.128.66.0F38.W0 BA /r     | RVM      | EVEX   | BA         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2112  | vfmsub231ps       | vfmsub231ps ymm,ymm,ymm/m                     | ANY  | EVEX.256.66.0F38.W0 BA /r     | RVM      | EVEX   | BA         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2113  | vfmsub231ps       | vfmsub231ps zmm,zmm,zmm/m                     | ANY  | EVEX.512.66.0F38.W0 BA /r     | RVM      | EVEX   | BA         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2114  | vfmsub231sd       | vfmsub231sd xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W1 BB /r      | RVM      | VEX    | BB         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2115  | vfmsub231sd       | vfmsub231sd xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W1 BB /r     | RVM      | EVEX   | BB         | LIG | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2116  | vfmsub231ss       | vfmsub231ss xmm,xmm,xmm/m                     | ANY  | VEX.LIG.66.0F38.W0 BB /r      | RVM      | VEX    | BB         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2117  | vfmsub231ss       | vfmsub231ss xmm,xmm,xmm/m                     | ANY  | EVEX.LIG.66.0F38.W0 BB /r     | RVM      | EVEX   | BB         | LIG | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2118  | vfmsubadd132pd    | vfmsubadd132pd xmm,xmm,xmm/m                  | ANY  | VEX.128.66.0F38.W1 97 /r      | RVM      | VEX    | 97         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2119  | vfmsubadd132pd    | vfmsubadd132pd ymm,ymm,ymm/m                  | ANY  | VEX.256.66.0F38.W1 97 /r      | RVM      | VEX    | 97         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 2120  | vfmsubadd132pd    | vfmsubadd132pd xmm,xmm,xmm/m                  | ANY  | EVEX.128.66.0F38.W1 97 /r     | RVM      | EVEX   | 97         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2121  | vfmsubadd132pd    | vfmsubadd132pd ymm,ymm,ymm/m                  | ANY  | EVEX.256.66.0F38.W1 97 /r     | RVM      | EVEX   | 97         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 2122  | vfmsubadd132pd    | vfmsubadd132pd zmm,zmm,zmm/m                  | ANY  | EVEX.512.66.0F38.W1 97 /r     | RVM      | EVEX   | 97         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
